-0.526455582548827|1.61491839432357|-0.438896667900552
-0.531362800298793|0.753969689900203|-0.511599655754134
-2.77917878948622|-2.13175503632508|3.00640372427908
8.63029422146062|-8.06129493525652|-1.54729701074151
-1.8033610705758|-0.759678834965308|2.83304133213779
1.66697844443276|-0.828057767310592|-0.27615825261753
-0.636997277092067|0.0842110871310113|1.07467690987554
1.75754190559003|-1.10309888740143|-0.253882291914263
-1.15064429071006|0.856691133847098|-0.711528766923601
4.92634120926486|-4.34593220022061|-0.437974336432664
-1.08878153276321|1.45458883603657|-1.09462408822571
-1.17611410115122|1.24678457529549|-0.621380053052584
2.1323842004028|-2.50481007734764|0.831905258652656
-3.06176402154186|-4.08596557947331|4.81898592051564
3.21304639344611|-3.13232358589731|1.81076880564482
-2.07063016137176|2.0477715635456|-0.304586830449171
0.0154305123785719|0.212236882878731|-0.41631154387012
-1.16998454049368|0.673506977961885|-1.09060007490489
-0.293093619208073|0.961209960526903|-1.17080703369805
-0.281473182627498|-4.47819672756242|5.01077413720393
